lon,lat,voterType,COLOR,id
-89.9656245208,44.0463495324,NOVOTE,#9999999,17179
-89.9655928458,44.0546680258,NOVOTE,#9999999,17149
-89.9655906228,44.0978738688,DEM,#0571b0,7803
-89.9654610441,44.0260997563,NOVOTE,#9999999,16809
-89.9653414871,44.114407938,NOVOTE,#9999999,7876
-89.9651921746,44.0321647514,DEM,#0571b0,16793
-89.9651685491,44.0052717544,NOVOTE,#9999999,16853
-89.9651389419,44.004570157,NOVOTE,#9999999,16850
-89.9651094262,44.0046819361,NOVOTE,#9999999,16851
-89.9650353984,44.0045760151,DEM,#0571b0,16827
-89.9649513948,44.0430771845,DEM,#0571b0,17177
-89.9646571721,44.1151727347,REP,#ca0020,7873
-89.9642567826,44.0534008349,NOVOTE,#9999999,17153
-89.9640365784,44.0462354381,DEM,#0571b0,17176
-89.9639608587,44.0492983414,DEM,#0571b0,17143
-89.9638861224,44.0012089794,DEM,#0571b0,16833
-89.9637383142,44.0102657751,REP,#ca0020,16839
-89.9635709146,44.0999068127,NOVOTE,#9999999,7826
-89.9633084284,44.1017302482,NOVOTE,#9999999,7831
-89.9632515022,44.0188330256,NOVOTE,#9999999,16872
-89.9632226368,44.1034016315,REP,#ca0020,7820
-89.963048703,44.035590843,NOVOTE,#9999999,16808
-89.9627175543,44.0078561797,DEM,#0571b0,16832
-89.9626508533,44.0065153619,DEM,#0571b0,16826
-89.9625775357,44.0931116494,DEM,#0571b0,7799
-89.962502061,44.0037572711,DEM,#0571b0,16825
-89.9623497523,44.0009814667,REP,#ca0020,16844
-89.9619289144,44.1136319838,DEM,#0571b0,7871
-89.9616409385,44.0053643877,NOVOTE,#9999999,16852
-89.961292036,44.0032287991,REP,#ca0020,16836
-89.9612338204,44.0077493856,DEM,#0571b0,16834
-89.9611184488,44.1143321425,DEM,#0571b0,7870
-89.9608809412,44.1152050291,REP,#ca0020,7874
-89.9608496791,44.1149019475,REP,#ca0020,7875
-89.9608204618,44.1178701936,NOVOTE,#9999999,7877
-89.9603769991,44.000021055,REP,#ca0020,16842
-89.9602817672,43.9998947512,NOVOTE,#9999999,16847
-89.9601136869,44.0421660794,REP,#ca0020,17178
-89.9600543716,43.9881660783,NOVOTE,#9999999,16854
-89.959935475,43.9898149159,DEM,#0571b0,16831
-89.9596029641,44.0055934643,NOVOTE,#9999999,16855
-89.9594805318,44.1031162705,REP,#ca0020,7990
-89.9593839665,44.0029215661,DEM,#0571b0,16823
-89.9592717221,44.0363382879,DEM,#0571b0,16797
-89.9591757403,44.0207466232,DEM,#0571b0,16867
-89.9590011224,43.9991163186,DEM,#0571b0,16824
-89.9589827661,44.0041644162,REP,#ca0020,16841
-89.9589569559,43.9972343391,REP,#ca0020,16838
-89.95879609,44.0386003222,DEM,#0571b0,16795
-89.9587920211,43.9946292137,REP,#ca0020,16843
-89.9586658512,44.0557774922,DEM,#0571b0,17144
-89.9586277193,44.0081060828,NOVOTE,#9999999,16848
-89.9581244472,44.0189856335,REP,#ca0020,16869
-89.9581005918,44.0479176085,DEM,#0571b0,17140
-89.9580311224,44.0001550759,REP,#ca0020,16861
-89.9580237744,44.1178949089,DEM,#0571b0,7872
-89.957944704,44.0004559856,DEM,#0571b0,16857
-89.957914286,44.000291425,REP,#ca0020,16862
-89.9578582093,44.0077250721,DEM,#0571b0,16830
-89.9575205461,44.0070801696,NOVOTE,#9999999,16846
-89.957258552,44.0001958135,REP,#ca0020,16860
-89.9571238826,44.0000975088,DEM,#0571b0,16858
-89.9570545611,44.0468058775,NOVOTE,#9999999,17180
-89.9569690367,44.0264290334,NOVOTE,#9999999,16789
-89.9569141019,43.9946184962,NOVOTE,#9999999,17091
-89.9567906211,44.0029469726,NOVOTE,#9999999,16856
-89.9565294486,43.9987923093,NOVOTE,#9999999,16864
-89.9565170239,43.9950868577,DEM,#0571b0,17089
-89.9564858173,43.987939857,NOVOTE,#9999999,16849
-89.9564203578,44.0056879726,REP,#ca0020,16840
-89.9562668755,43.986706015,DEM,#0571b0,16829
-89.9562090313,43.9998276571,NOVOTE,#9999999,16865
-89.9561642379,44.0035395655,NOVOTE,#9999999,16845
-89.9561307614,43.9988590699,NOVOTE,#9999999,16863
-89.9560673189,44.0002023812,NOVOTE,#9999999,16866
-89.9560477657,43.9952600834,REP,#ca0020,17090
-89.9559561295,43.9980992029,DEM,#0571b0,16859
-89.9557988947,44.0106379218,DEM,#0571b0,16927
-89.9555171867,43.9996233045,REP,#ca0020,16997
-89.9554956142,43.9969265993,NOVOTE,#9999999,17002
-89.9554935786,44.0399079766,REP,#ca0020,17170
-89.9554514381,44.111913441,DEM,#0571b0,7880
-89.9554325014,43.9950973161,DEM,#0571b0,17062
-89.9553539377,44.0566889684,DEM,#0571b0,17154
-89.955239533,44.0565361315,DEM,#0571b0,17155
-89.9552135863,44.0998600823,NOVOTE,#9999999,7992
-89.9552019993,43.9919654221,DEM,#0571b0,17049
-89.9551871718,44.0008486634,DEM,#0571b0,17010
-89.9551758146,43.9830230922,NOVOTE,#9999999,17206
-89.9551408566,43.9960588564,NOVOTE,#9999999,17078
-89.9551215843,44.0361638306,REP,#ca0020,16778
-89.9551080719,44.0069185953,REP,#ca0020,16967
-89.9549444146,44.0442836014,DEM,#0571b0,17163
-89.9548943946,44.0079368269,NOVOTE,#9999999,16976
-89.9547677356,44.0407347278,NOVOTE,#9999999,17174
-89.9547563439,43.991128864,DEM,#0571b0,17061
-89.9545981647,44.0044495361,NOVOTE,#9999999,16971
-89.9545199082,44.0019483104,REP,#ca0020,17011
-89.9545061054,43.9881186073,REP,#ca0020,17073
-89.9544708364,43.9970388686,DEM,#0571b0,16986
-89.9543573949,43.9971293003,REP,#ca0020,16996
-89.9541977186,44.1200040851,NOVOTE,#9999999,7825
-89.9540273314,44.0419567009,DEM,#0571b0,17166
-89.9539867378,44.0316280176,REP,#ca0020,16777
-89.9539060302,43.9979037914,DEM,#0571b0,16983
-89.953899379,44.0435331364,DEM,#0571b0,17165
-89.953860956,43.8608330258,REP,#ca0020,12712
-89.9538506871,43.998570208,NOVOTE,#9999999,17006
-89.9538287415,43.9959949195,NOVOTE,#9999999,17086
-89.953821425,43.8663931294,NOVOTE,#9999999,11942
-89.9538124834,44.0032963283,REP,#ca0020,17023
-89.953811311,44.0044882746,NOVOTE,#9999999,16973
-89.9537284976,44.0010682509,NOVOTE,#9999999,17013
-89.9536885323,44.1010759702,DEM,#0571b0,7984
-89.9536779588,44.0393076467,NOVOTE,#9999999,16787
-89.9535932552,44.1055834827,REP,#ca0020,7988
-89.9535927848,43.9983283782,NOVOTE,#9999999,17004
-89.9535752916,43.9873731455,NOVOTE,#9999999,17077
-89.9535734734,44.0536520671,NOVOTE,#9999999,17161
-89.9534622682,43.9999036587,DEM,#0571b0,16984
-89.9533408187,44.0079206401,DEM,#0571b0,16962
-89.9533298708,43.9831971418,DEM,#0571b0,17196
-89.9531345055,44.1149818958,DEM,#0571b0,7879
-89.9529935395,44.1169898463,REP,#ca0020,7882
-89.9527885413,44.0674806735,REP,#ca0020,17126
-89.9527769666,43.9929721893,REP,#ca0020,17074
-89.9527744732,43.9986335282,NOVOTE,#9999999,17007
-89.9526428061,44.0598092113,REP,#ca0020,17157
-89.9524193926,44.0445853629,NOVOTE,#9999999,17171
-89.9524172131,43.9889219055,REP,#ca0020,17069
-89.9523852876,43.9900256952,NOVOTE,#9999999,17085
-89.9523783817,43.9929260517,NOVOTE,#9999999,17080
-89.9523278804,43.9887711613,DEM,#0571b0,17060
-89.9522532907,44.0070763331,REP,#ca0020,16968
-89.9522233533,43.9973251633,DEM,#0571b0,16989
-89.9522077443,44.0005709397,REP,#ca0020,16993
-89.9520846331,44.0295376699,DEM,#0571b0,16765
-89.9520588276,44.0275308967,DEM,#0571b0,16772
-89.9520354232,43.9885975687,DEM,#0571b0,17053
-89.9519049201,43.9821649991,DEM,#0571b0,17199
-89.951848952,44.0110171469,REP,#ca0020,16930
-89.9517803248,43.8631906048,DEM,#0571b0,12703
-89.9517216495,43.998855205,DEM,#0571b0,16982
-89.9517152241,44.0114213124,NOVOTE,#9999999,16939
-89.9516933886,44.00321691,DEM,#0571b0,17022
-89.9516557526,44.0290123785,NOVOTE,#9999999,16786
-89.9515038475,44.0004366807,NOVOTE,#9999999,17000
-89.9514823536,44.0018774292,NOVOTE,#9999999,17014
-89.9514555219,43.9903792293,REP,#ca0020,17072
-89.9514425476,43.9920118211,NOVOTE,#9999999,17081
-89.9514078873,44.0257708332,REP,#ca0020,16779
-89.9513263969,44.0403376754,DEM,#0571b0,17162
-89.9512115138,44.0437100358,REP,#ca0020,17168
-89.9512073488,44.0239330287,REP,#ca0020,16876
-89.9511855732,43.98578049,DEM,#0571b0,17058
-89.9510815178,44.0261485206,NOVOTE,#9999999,16782
-89.9510684554,43.9959012072,REP,#ca0020,17063
-89.9510541556,44.0045390927,NOVOTE,#9999999,16975
-89.9510035,43.9968176716,REP,#ca0020,16998
-89.950978616,43.9939770688,DEM,#0571b0,17057
-89.9508667739,44.0109385533,NOVOTE,#9999999,16936
-89.9508424183,44.001884281,DEM,#0571b0,17009
-89.9507660401,44.0401963789,NOVOTE,#9999999,17175
-89.9505753396,43.9966537335,NOVOTE,#9999999,17005
-89.9505256448,44.064118382,NOVOTE,#9999999,17129
-89.9505208036,43.9985264588,DEM,#0571b0,16985
-89.950099877,43.9478232147,DEM,#0571b0,12196
-89.9500882806,44.0076364553,REP,#ca0020,16966
-89.9500279507,43.9974804708,DEM,#0571b0,16990
-89.9499993096,44.1138403683,REP,#ca0020,7883
-89.949920803,43.9990875909,DEM,#0571b0,16988
-89.9499040854,44.0670132283,NOVOTE,#9999999,17130
-89.9499027869,44.0281576505,REP,#ca0020,16780
-89.949898077,44.0221237065,DEM,#0571b0,16874
-89.9498266155,43.9416273593,NOVOTE,#9999999,12201
-89.9498027124,43.945672007,DEM,#0571b0,12309
-89.9497902879,43.9453320441,DEM,#0571b0,12305
-89.9497392336,44.0357042461,NOVOTE,#9999999,16783
-89.9495633164,43.9587414995,DEM,#0571b0,12109
-89.949562252,43.9410597273,DEM,#0571b0,12361
-89.949528993,44.0028355288,NOVOTE,#9999999,17024
-89.9494976552,43.9448708217,NOVOTE,#9999999,12315
-89.9494941134,43.9414406843,NOVOTE,#9999999,12363
-89.9494862438,43.9485460576,NOVOTE,#9999999,12198
-89.9494652886,43.9449785223,REP,#ca0020,12311
-89.9494629277,43.9398133597,REP,#ca0020,12394
-89.9494617816,43.9404488508,DEM,#0571b0,12391
-89.9494339586,43.9845402961,NOVOTE,#9999999,17208
-89.9494279764,43.9474531153,DEM,#0571b0,12302
-89.9494231391,43.9403308769,NOVOTE,#9999999,12396
-89.9493988297,44.0089312437,DEM,#0571b0,16960
-89.9493219641,43.8637904804,REP,#ca0020,12713
-89.9493104373,43.9474255059,REP,#ca0020,12303
-89.9492974731,44.0040431069,REP,#ca0020,17018
-89.9492868296,43.9929807797,REP,#ca0020,17066
-89.9492477566,43.8568415378,DEM,#0571b0,12707
-89.9492234769,43.9418935506,REP,#ca0020,12362
-89.949214435,44.0104201759,REP,#ca0020,16969
-89.9492088929,43.9406455993,REP,#ca0020,12395
-89.949187285,43.9451407014,REP,#ca0020,12312
-89.9491825034,44.0655109303,DEM,#0571b0,17122
-89.9491568712,43.9397622476,DEM,#0571b0,12392
-89.9491345581,44.007539015,DEM,#0571b0,16965
-89.9491013631,43.9993995612,REP,#ca0020,16991
-89.9490987395,43.9492521252,REP,#ca0020,12197
-89.9490658107,43.9448896575,DEM,#0571b0,12307
-89.9490602834,44.0204467603,NOVOTE,#9999999,16878
-89.9490476835,43.947215007,NOVOTE,#9999999,12304
-89.949020693,43.9467627283,DEM,#0571b0,12301
-89.9490196165,44.1127121796,NOVOTE,#9999999,7887
-89.9490013106,43.939260143,DEM,#0571b0,12393
-89.9489939476,43.9395228229,NOVOTE,#9999999,12397
-89.9489819184,43.8696460643,REP,#ca0020,11953
-89.948974648,43.9447993335,DEM,#0571b0,12306
-89.9489736734,43.9347149357,DEM,#0571b0,12199
-89.9489456466,43.8705602774,DEM,#0571b0,11949
-89.9489421632,43.946181361,DEM,#0571b0,12308
-89.9489231412,44.0038680872,NOVOTE,#9999999,17020
-89.948849848,43.9840820496,NOVOTE,#9999999,17204
-89.9488485259,43.988396334,REP,#ca0020,17071
-89.9488233757,43.9601290904,REP,#ca0020,12115
-89.9488178006,43.945690895,REP,#ca0020,12310
-89.9488154083,43.9463885095,NOVOTE,#9999999,12313
-89.948785825,43.9962871612,REP,#ca0020,16995
-89.9487739741,43.9460299463,NOVOTE,#9999999,12314
-89.9487664519,43.946227274,REP,#ca0020,12318
-89.9487659673,44.0931349721,NOVOTE,#9999999,7993
-89.948732656,43.9936805813,DEM,#0571b0,17052
-89.9487071847,44.0379487414,NOVOTE,#9999999,16790
-89.9486990024,43.9959219191,NOVOTE,#9999999,17079
-89.9486880608,44.0930774712,REP,#ca0020,7989
-89.9486766864,43.9987619408,NOVOTE,#9999999,17003
-89.9486579618,43.9381437364,DEM,#0571b0,12400
-89.9486294743,43.9584350023,NOVOTE,#9999999,12120
-89.9486241177,43.8788577768,DEM,#0571b0,11945
-89.9486017843,43.9929893714,NOVOTE,#9999999,17084
-89.9485780988,44.0601131794,DEM,#0571b0,17156
-89.9485666842,43.9417675938,NOVOTE,#9999999,12366
-89.9485534629,43.9387747949,REP,#ca0020,12405
-89.948534551,43.9400344562,NOVOTE,#9999999,12390
-89.948507341,43.9398630157,DEM,#0571b0,12387
-89.9484877434,43.9356057067,NOVOTE,#9999999,12407
-89.9484634378,43.9821748944,REP,#ca0020,17203
-89.9484626034,43.9357587695,DEM,#0571b0,12398
-89.9484618764,44.0346227607,REP,#ca0020,16776
-89.9484425268,44.0402260389,NOVOTE,#9999999,17172
-89.9484268756,43.9996831339,NOVOTE,#9999999,16999
-89.9484236109,43.9372434895,DEM,#0571b0,12402
-89.9483645224,43.947349176,DEM,#0571b0,12298
-89.9483382319,43.9467641241,NOVOTE,#9999999,12300
-89.9483318751,43.9474302657,DEM,#0571b0,12297
-89.9482727315,44.0085808987,NOVOTE,#9999999,16972
-89.9482306302,44.0330768355,DEM,#0571b0,16768
-89.9482221926,43.9457722154,NOVOTE,#9999999,12319
-89.9482158378,43.9464857428,REP,#ca0020,12299
-89.9482133315,43.8692716294,REP,#ca0020,12027
-89.9482107402,44.0069652714,DEM,#0571b0,16963
-89.9481990652,43.9362238717,DEM,#0571b0,12401
-89.9481555307,43.9424159199,DEM,#0571b0,12364
-89.9481354502,43.9391505664,DEM,#0571b0,12388
-89.9480893392,43.9387126621,NOVOTE,#9999999,12408
-89.9480485403,43.9366554795,REP,#ca0020,12406
-89.9479787233,43.9979389846,DEM,#0571b0,16987
-89.9479677833,44.0410726077,NOVOTE,#9999999,17173
-89.9479565272,43.9363778157,NOVOTE,#9999999,12409
-89.9479552864,43.8788438164,DEM,#0571b0,11944
-89.9478907388,43.9357864124,DEM,#0571b0,12399
-89.9478299051,43.9844773362,REP,#ca0020,17201
-89.9478145786,44.0079959373,NOVOTE,#9999999,16974
-89.947813401,44.0523340641,NOVOTE,#9999999,17160
-89.9478099105,43.9419741791,REP,#ca0020,12365
-89.9477585828,44.0269871862,DEM,#0571b0,16770
-89.9477392055,43.9408140404,REP,#ca0020,12389
-89.9477378316,43.9459194787,DEM,#0571b0,12316
-89.9476792665,43.9450320157,DEM,#0571b0,12317
-89.947662932,44.0046305281,REP,#ca0020,16970
-89.9476462581,43.9968464141,REP,#ca0020,16994
-89.9476447625,43.9391023314,DEM,#0571b0,12403
-89.9476350017,44.0071961568,DEM,#0571b0,16961
-89.9476346194,43.8730770333,NOVOTE,#9999999,12032
-89.9476320829,43.9342578289,REP,#ca0020,12200
-89.9475973211,43.944772227,NOVOTE,#9999999,12322
-89.9475424303,44.0681619034,REP,#ca0020,17125
-89.9475278869,44.0297162384,REP,#ca0020,16781
-89.9475137612,43.9358344272,REP,#ca0020,12404
-89.9474959349,43.9944784954,REP,#ca0020,17070
-89.9474671334,43.9452825987,DEM,#0571b0,12320
-89.9473827544,44.0621820266,DEM,#0571b0,17123
-89.9473519528,43.9429907283,REP,#ca0020,12359
-89.9473458317,43.9444980875,DEM,#0571b0,12358
-89.9473348109,43.9405787146,DEM,#0571b0,12384
-89.9473286511,44.0910844462,DEM,#0571b0,7986
-89.9472495451,44.0121306358,DEM,#0571b0,16923
-89.9472183653,43.9391332164,DEM,#0571b0,12553
-89.9471942883,44.0377973705,DEM,#0571b0,16773
-89.9471619616,43.941911078,REP,#ca0020,12368
-89.9470944887,43.8599272578,DEM,#0571b0,12702
-89.9470545851,43.9592645636,DEM,#0571b0,12111
-89.9470311557,43.8749674931,DEM,#0571b0,12021
-89.947005496,44.0123095648,REP,#ca0020,16933
-89.9469979791,43.9391044131,NOVOTE,#9999999,12555
-89.946970782,43.9595417862,DEM,#0571b0,12113
-89.9469695396,43.9346054073,REP,#ca0020,12567
-89.9469496816,43.9405119071,REP,#ca0020,12385
-89.9469335565,44.0074515341,DEM,#0571b0,16964
-89.9469170333,44.0117278987,DEM,#0571b0,16926
-89.946903283,43.9442850147,NOVOTE,#9999999,12360
-89.9468981064,43.9599705311,REP,#ca0020,12117
-89.9468468228,43.9345693522,DEM,#0571b0,12564
-89.9468396788,43.878800105,DEM,#0571b0,11948
-89.9468380728,43.9361480351,DEM,#0571b0,12556
-89.9468292011,43.9413752527,DEM,#0571b0,12367
-89.9467808636,44.1172493938,REP,#ca0020,8054
-89.9467721174,43.9451916131,REP,#ca0020,12321
-89.9467678683,43.8796971103,DEM,#0571b0,11950
-89.9467590448,43.9406934016,NOVOTE,#9999999,12386
-89.9467458273,44.0022657088,REP,#ca0020,17012
-89.9467438597,44.1180254505,DEM,#0571b0,8052
-89.9467410255,43.9419750842,NOVOTE,#9999999,12369
-89.9467237559,44.0433565706,REP,#ca0020,17169
-89.9466724799,44.1175063271,NOVOTE,#9999999,8058
-89.9466605233,43.9297606666,DEM,#0571b0,12203
-89.946641783,43.9343195943,REP,#ca0020,12566
-89.9465980026,43.9889416712,DEM,#0571b0,17056
-89.9465293084,43.9969186031,NOVOTE,#9999999,17008
-89.946516235,43.95978169,NOVOTE,#9999999,12121
-89.9465112312,43.9390719059,DEM,#0571b0,12552
-89.9464859297,43.9389084141,REP,#ca0020,12554
-89.9464446587,43.9435391463,REP,#ca0020,12356
-89.9464270158,43.9527022279,REP,#ca0020,12266
-89.9463751595,43.8607017125,DEM,#0571b0,12706
-89.9463699246,43.9342856759,NOVOTE,#9999999,12569
-89.9463588355,43.9351451583,DEM,#0571b0,12563
-89.9463232664,43.9442608783,NOVOTE,#9999999,12357
-89.9463019695,43.9467008593,REP,#ca0020,12294
-89.946286737,43.9380578131,REP,#ca0020,12550
-89.9462688992,43.9471287041,DEM,#0571b0,12290
-89.9462538882,43.9576198058,NOVOTE,#9999999,12125
-89.9462351958,43.9473830412,DEM,#0571b0,12292
-89.9462117232,43.9563407118,REP,#ca0020,12124
-89.9461771673,43.9345993341,DEM,#0571b0,12565
-89.9461679802,43.9354420945,NOVOTE,#9999999,12561
-89.9461643146,44.0064163055,NOVOTE,#9999999,16980
-89.9461510012,44.0072440086,DEM,#0571b0,16978
-89.9461387582,43.8760779788,DEM,#0571b0,12018
-89.9461335072,43.9852353109,NOVOTE,#9999999,17088
-89.946090772,43.9430832607,DEM,#0571b0,12355
-89.9460720651,43.9474056268,NOVOTE,#9999999,12296
-89.9460165851,43.865255274,NOVOTE,#9999999,12716
-89.9460072795,43.9907222818,DEM,#0571b0,17059
-89.9460048178,43.9378467511,DEM,#0571b0,12549
-89.9459939856,43.9585251674,DEM,#0571b0,12123
-89.9459595305,43.938515328,NOVOTE,#9999999,12551
-89.9459556175,44.1176008384,NOVOTE,#9999999,8057
-89.9459280387,43.9473910652,REP,#ca0020,12293
-89.9459010888,44.0902843759,NOVOTE,#9999999,7994
-89.9458800915,43.8734562455,DEM,#0571b0,12019
-89.9458578351,43.9455538114,DEM,#0571b0,12323
-89.9458071527,43.9336934986,NOVOTE,#9999999,12568
-89.9457820433,44.117778922,REP,#ca0020,8055
-89.9457758746,44.0037409252,REP,#ca0020,17017
-89.9457557337,44.1175685378,DEM,#0571b0,8053
-89.9457528162,43.9926663019,NOVOTE,#9999999,17083
-89.9457362009,43.9601944889,DEM,#0571b0,12114
-89.9457347285,44.1005092491,REP,#ca0020,7991
-89.9457130493,44.0033986896,NOVOTE,#9999999,17019
-89.9457033102,43.9527019203,NOVOTE,#9999999,12267
-89.9456987977,43.9973987948,NOVOTE,#9999999,17001
-89.9456373389,43.9464168618,NOVOTE,#9999999,12295
-89.9456321116,44.0293242333,DEM,#0571b0,16769
-89.9455961826,43.9458965193,NOVOTE,#9999999,12325
-89.9455747484,43.9531522968,DEM,#0571b0,12265
-89.9455723757,43.8579478021,DEM,#0571b0,12709
-89.9455697281,43.9451007126,REP,#ca0020,12324
-89.9455421863,44.1172618999,NOVOTE,#9999999,8059
-89.9455240515,43.9439681764,DEM,#0571b0,12354
-89.9455081935,43.9615778582,REP,#ca0020,12116
-89.945418641,43.8795830726,NOVOTE,#9999999,11959
-89.9454168282,43.9476274791,DEM,#0571b0,12291
-89.9453766148,43.8741931539,NOVOTE,#9999999,12031
-89.9453764735,43.9443734447,DEM,#0571b0,12350
-89.9453499846,44.0146340762,REP,#ca0020,16934
-89.9453188848,43.9498877565,REP,#ca0020,12288
-89.945294302,43.8800319936,REP,#ca0020,11964
-89.9452756506,43.9512276546,DEM,#0571b0,12268
-89.9452626426,43.9995837856,REP,#ca0020,16992
-89.9452551555,43.9515108227,NOVOTE,#9999999,12270
-89.9452456894,43.9375222361,DEM,#0571b0,12546
-89.9452071777,43.8735514966,NOVOTE,#9999999,12029
-89.9452007689,43.9418163907,DEM,#0571b0,12372
-89.9451812437,43.9481508955,DEM,#0571b0,12330
-89.9451786314,43.9503789044,REP,#ca0020,12269
-89.9451617024,44.0027351634,DEM,#0571b0,17016
-89.9451616102,43.9416546264,DEM,#0571b0,12371
-89.9451452162,43.9544108354,REP,#ca0020,12262
-89.9451225628,43.9488306705,DEM,#0571b0,12287
-89.9451199315,43.9396568611,REP,#ca0020,12382
-89.9451173387,43.9549528379,NOVOTE,#9999999,12263
-89.945103434,43.9438618815,DEM,#0571b0,12351
-89.9451017936,44.0537117922,NOVOTE,#9999999,17159
-89.9450962632,43.9405968813,NOVOTE,#9999999,12383
-89.9450848573,44.0038311976,NOVOTE,#9999999,17021
-89.945080655,43.95663969,NOVOTE,#9999999,12132
-89.9450757985,43.9542860249,REP,#ca0020,12261
-89.9450537142,43.9547091868,DEM,#0571b0,12259
-89.9450227323,43.9608896735,REP,#ca0020,12118
-89.9450087822,43.8802531667,DEM,#0571b0,11963
-89.9450068603,43.9386891428,REP,#ca0020,12547
-89.9450058067,43.9444251768,NOVOTE,#9999999,12353
-89.9450057635,43.9455232099,NOVOTE,#9999999,12328
-89.94494628,44.0032788642,DEM,#0571b0,17015
-89.9449452392,43.936233551,NOVOTE,#9999999,12562
-89.944934501,43.9344620452,REP,#ca0020,12560
-89.9449308662,43.9390105081,DEM,#0571b0,12545
-89.944918066,43.9604089961,NOVOTE,#9999999,12122
-89.9448896923,44.1172069215,REP,#ca0020,8056
-89.9448852156,43.9989971365,DEM,#0571b0,16944
-89.9448467245,43.9467334212,REP,#ca0020,12331
-89.9448140481,43.9468308601,NOVOTE,#9999999,12332
-89.9447754178,43.9413537757,NOVOTE,#9999999,12376
-89.9447607491,44.1168935435,REP,#ca0020,8061
-89.9447383806,43.9415373053,NOVOTE,#9999999,12375
-89.9447213766,44.0082549927,REP,#ca0020,16979
-89.9446937182,43.940632054,DEM,#0571b0,12381
-89.9446863931,43.9543189007,NOVOTE,#9999999,12264
-89.9446802893,43.9560076815,NOVOTE,#9999999,12131
-89.9446755112,43.9468623559,DEM,#0571b0,12329
-89.9446511224,43.9580132783,REP,#ca0020,12129
-89.9446265792,43.9447689254,DEM,#0571b0,12326
-89.9446234015,43.9462633768,REP,#ca0020,12327
-89.9446186758,43.95535012,DEM,#0571b0,12260
-89.9446117735,44.1159174929,DEM,#0571b0,7878
-89.9445971829,43.9410060229,REP,#ca0020,12374
-89.9445776162,43.9379566427,NOVOTE,#9999999,12548
-89.9445757879,43.9342172567,DEM,#0571b0,12557
-89.9445491878,43.9536773927,DEM,#0571b0,12258
-89.9445324115,43.9573260318,REP,#ca0020,12130
-89.9445209207,43.9561055814,DEM,#0571b0,12127
-89.9445198514,43.958221674,DEM,#0571b0,12126
-89.9445001536,44.1321741066,DEM,#0571b0,7801
-89.944482073,43.9500303742,NOVOTE,#9999999,12289
-89.9444768278,43.9425112599,REP,#ca0020,12373
-89.9444550054,43.9763998476,DEM,#0571b0,17185
-89.9444494173,44.116864287,NOVOTE,#9999999,8062
-89.9444434464,43.93407135,DEM,#0571b0,12558
-89.9444257271,44.1178554239,DEM,#0571b0,8051
-89.9444192267,43.9577177441,DEM,#0571b0,12128
-89.9444176837,43.9423491473,DEM,#0571b0,12370
-89.9444101245,43.9441461742,REP,#ca0020,12352
-89.9443832821,43.9610991127,DEM,#0571b0,12112
-89.9443499474,43.935394188,REP,#ca0020,12559
-89.944347859,43.9618650728,DEM,#0571b0,12108
-89.9443372146,44.1171414322,DEM,#0571b0,8060
-89.9443305694,43.9847991428,REP,#ca0020,17202
-89.944287861,43.9496800326,REP,#ca0020,12285
-89.9442863512,43.9477918094,REP,#ca0020,12337
-89.9442814471,43.9562098337,DEM,#0571b0,12165
-89.9442560028,43.9560522714,NOVOTE,#9999999,12167
-89.9442505514,44.0613320069,NOVOTE,#9999999,17128
-89.9442383705,44.0147167711,DEM,#0571b0,16925
-89.9442378437,43.8702372919,DEM,#0571b0,12016
-89.9442363632,43.8745744394,DEM,#0571b0,12020
-89.94423231,44.0934084329,DEM,#0571b0,7985
-89.9442117558,43.9415809449,DEM,#0571b0,12378
-89.944211229,43.9761425281,DEM,#0571b0,17183
-89.9441922744,43.9648201688,NOVOTE,#9999999,12119
-89.9441749196,44.0126478951,REP,#ca0020,16935
-89.9441622124,44.0450436713,DEM,#0571b0,17164
-89.9441570413,44.029610421,REP,#ca0020,16774
-89.944142748,43.9391199021,DEM,#0571b0,12571
-89.9441293654,43.9374664036,NOVOTE,#9999999,12573
-89.9440873488,43.9480188634,DEM,#0571b0,12334
-89.9440679644,43.9448071423,REP,#ca0020,12348
-89.9440027898,43.9580852545,DEM,#0571b0,12161
-89.9439919506,43.9457441343,DEM,#0571b0,12347
-89.9439819786,43.9478790497,DEM,#0571b0,12333
-89.9439736998,44.0200373744,REP,#ca0020,16875
-89.9439713072,43.9580677571,NOVOTE,#9999999,12163
-89.9439672969,43.9578954901,DEM,#0571b0,12160
-89.9439603209,43.9757672679,NOVOTE,#9999999,17192
-89.9439068519,43.8798142579,NOVOTE,#9999999,11965
-89.9438865894,43.9417602835,REP,#ca0020,12379
-89.9438808142,44.1164884699,DEM,#0571b0,8070
-89.9438493443,43.9494136972,DEM,#0571b0,12283
-89.9438469226,43.9474035083,NOVOTE,#9999999,12339
-89.9438392171,43.9504809632,NOVOTE,#9999999,12274
-89.9437768577,43.9569925968,DEM,#0571b0,12164
-89.9437109619,44.0117816214,DEM,#0571b0,16928
-89.9436559141,44.1030439652,DEM,#0571b0,7987
-89.9436486181,43.9495703104,NOVOTE,#9999999,12286
-89.9436182273,43.9559468677,REP,#ca0020,12166
-89.9436122799,43.9476540501,NOVOTE,#9999999,12338
-89.9435830998,43.964366985,DEM,#0571b0,12110
-89.9435777518,44.1178714334,DEM,#0571b0,8065
-89.9435771738,43.982758144,REP,#ca0020,17200
-89.9435600652,44.0113271802,DEM,#0571b0,16924
